TEXT	TRANSLATION
"Hauptgerinne-Parameter (erweitertes HD-Modell)"	"Parâmetro-Hauptgerinne(erweitertes Modelo-HD)"
"Having"	"Tendo"
"Headline"	"Linha de cabeçalho"
"Heads"	"Cabeçalhos"
"Height"	"Altura"
"Height (Cells)"	"Altura (Células)"
"Height Threshold"	"Limiar de altura"
"Height [Degree]"	"Altura [Grau]"
"Height given as percentage of map size"	"Altura dada em percentagem do tamanho do mapa"
"Height of Atmosphere [m]"	"Altura do Ambiente [m]"
"Height of Atmosphere and Vapour Pressure"	"Altura do Ambiente e pressão do vapor"
"Height of the light source above ground."	"Altura da fonte de luz acima do solo."
"Height of the light source, measured in degree above the horizon."	"Altura da fonte de luz, medida em graus acima do horizonte."
"Height of view point"	"Altura do ponto de visualização"
"Height threshold for optimal profile calculation"	"Limite de altura ideal para o cálculo do perfil"
"Help"	"Ajuda"
"Hemisphere"	"Hemisfério"
"Herbaceous Fuel Moisture"	"Umidade doCombustível Herbáceo"
"High Pass"	"Passagem alta"
"High Pass Filter"	"Filtro de passagem alta"
"High Resolution"	""
"High Resolution Grid System"	"Sistema de grade de alta resolução"
"High Ridges"	"Cumes elevados"
"High Value"	"Valor elevado"
"High variation for low sizes"	"Variação elevada para tamanhos baixos"
"Higher"	"Superior"
"Hilditch's Algorithm"	"Algoritmo de Hilditch"
"Hill Height"	"Altura de colina"
"Hill Index"	"Índice de colina"
"Hill Radius"	"Raio de Colina"
"Hill-Climbing (Rubin 1967)"	"Subidas (Rubin 1967)"
"Hillslope Index"	"Índice de encosta de colina"
"Histogram"	"Histograma"
"Histogram Stretch"	"Ampliação do Histograma"
"Histogram Stretch Dialog"	"Diálogo de Ampliação do Histograma"
"Histogram Stretch to Minimum/Maximum"	"Ampliação do Histograma para Mínimo/Máximo"
"Histogram Stretch to Percentile"	"Ampliação do Histograma por percentil"
"Histogram Stretch to Standard Deviation"	"Ampliação do Histograma por Desvio Padrão"
"Histogram Surface"	"Histograma de superfície"
"Histogram cloud signature:"	"Assinatura de histograma de nuvem:"
"History"	"Histórico"
"History Depth"	"Histórico de Profundidade"
"Hofierka and Suri"	"Hofierka e Suri"
"Hollow"	"Concavidade"
"Homepage"	"Pagina inicial"
"Homogenous"	"Homogénea"
"Horizontal"	"Horizontal"
"Horizontal Align"	"Alinhamento horizontal"
"Horizontal Interpolation Method"	"Método de interpolação horizontal"
"Horizontal Offset"	"Deslocamento horizontal"
"Horizontal Overland Flow Distance"	"Fluxo da distância horizontal terrestre"
"Horizontal Range"	"Faixa Horizontal"
"Horizontal hatch"	"Hachura horizontal"
"Host"	"Hospedeiro"
"Hourly Data"	"Dados hora por hora"
"How many trees to create?"	"Criar quantas árvores?"
"Hull Construction"	"Construção de cascos"
"Humedad del combustible herbáceo vivo"	"Combustível ativo de umidade herbácea"
"Humedad del combustible leñoso vivo"	"Umidade de combustível ativo de madeira"
"Humedad del combustible muerto en 1-hora"	"Umidade de combustível inativo em uma hora"
"Humedad del combustible muerto en 10-horas"	"Umidade de combustível inativo em 10 horas"
"Humedad del combustible muerto en 100-horas"	"Umidade de combustível inativo em 100 horas"
"Humification Factor"	"Fator de umidificação"
"Humus to Charcoal"	"Humus de carvão"
"Hydrology"	"Hidrologia"
"Hydrology: IHACRES"	"Hidrologia: IHACRES"
"Hydrology|Flow Accumulation"	""
"Hydrology|Topographic Indices"	""
"Hypsometric Curve"	"Curva Hipsométrico"
"Hypsometry"	"Hipsometria"
"I am a module library template."	"Eu sou um modelo de biblioteca de módulo.s"
"I'm diggin'..."	"Estou procurando'..."
"I'm fillin'..."	"Estou preenchendo'..."
"I, rainfall intensity [mm/h]"	"I, Intensidade da precipitação [mm/h]"
"I1: unrecognizable operator"	"I1: Operador irreconhecível"
"I2: too many parameters"	"I2: Muitos parâmetros"
"I3: corrupted buffer"	"I3: buffer corrompido"
"I4: size estimate too small"	"I4: estimativa de tamanho muito pequena"
"ID"	"ID"
"IF"	"SE"
"IHACRES Basin"	"Bacia IHACRES"
"IHACRES Basin (Dialog 2)"	"Bacia IHACRES (Diálogo 2)"
"IHACRES Calibration (2)"	"Calibração IHACRES (2)"
"IHACRES Distributed Input Dialog 2"	"IHACRES Diálogo de distribuição de entrada 2"
"IHACRES Elevation Bands"	"IHACRES Bandas de Elevação"
"IHACRES Elevation Bands (Dialog 2)"	"IHACRES Bandas de elevação (Diálogo 2)"
"IHACRES Elevation Bands Calibration"	"IHACRES Calibração de bandas de elevação"
"IHACRES Input Table"	"IHACRES Tabela de entrada"
"IHACRES Model Parameters"	"IHACRES Parâmetros do Modelo"
"IHACRES Model Parameters (Calibration)"	"IHACRES Parâmetros do modelo (calibração)"
"IHACRES Version"	"Versão IHACRES"
"IHACRES Version 1.0"	"IHACRES Versão 1.0"
"IHACRES_Basin_output"	"IHACRES_Basin_output"
"IHS Sharpening"	"Afinação de IHS"
"IHS to RGB"	"IHS para RGB"
"IMCORR - Feature Tracking"	"IMCORR - Rastreamento de feição"
"ISODATA Cluster Statistics"	"Estatísticas de cluster ISODATA"
"ISODATA Clustering for Grids"	"Clusterização ISODATA para grades"
"Ice"	"Gelo"
"Identifier"	"Identificador"
"Identity"	"Identidade"
"If checked the snow module is active"	"Se selecionado, o módulo de neve está ativo"
"If checked, it means there is no external inflow to the subbasin"	"Se marcada, significa que não existe um influxo externo à sub-bacia"
"If checked, snow-melt module is used."	"Se selecionado, o módulo de derretimento de neve é usado."
"If checked, then a second output table with all Time Series data is created."	"Se marcada, em seguida, uma tabela de saída secundária com todos os dados do período é criada."
"If checked, then temperature data are used."	"Se marcada, em seguida, são utilizados dados de temperatura."
"If false, the training algorithm normalizes each input feature independently, shifting its mean value to 0 and making the standard deviation equal to 1."	"Se for falso, o algoritmo de treino normaliza a função de entrada de cada elemento independentemente, mudando o seu valor médio para 0 e fazendo com que o desvio padrão seja igual a 1."
"If false, the training algorithm normalizes each output feature independently, by transforming it to the certain range depending on the used activation function."	"Se falso, o algoritmo de treinamento normaliza cada feiçao de saída de forma independente, transformando-a ao certo intervalo, dependendo da função de ativação utilizada."
"If not set points will be removed from the input data set."	"Se não setar pontos de ajuste, será removido a partir do conjunto de dados de entrada."
"If not set property attributes will be added to the orignal layer."	"Se não definir os atributos de propriedade será adicionado à camada original."
"If not specified the cache will be created in the current user's temporary directory."	"Se não for especificado, o cache será criado no diretório temporário do usuário atual."
"If set, output is given about the number of fields a flow path visits downhill. For D8 only."	"Se definido, a saída é dada sobre o número de campos de uma via de fluxo visitada de declive. Somente para D8."
"If table exists..."	"Se a tabela existe ..."
"Ignition Points"	"Pontos de ignição "
"Ignore Defaults"	"Ignorar padrões"
"Ignore Lakes"	"Ignorar lagos"
"Ignore No Data"	"Ignore sem-dados"
"Illumination calculation"	"Cálculo de iluminação"
"Image"	"Imagem"
"Image (Blue Channel)"	"Imagem (Canal Azul)"
"Image (Green Channel)"	"Imagem (Canal Verde)"
"Image (Red Channel)"	"Imagem (Canal Vermelho)"
"Image Acquisition Date"	"Dados de aquisição de Imagem "
"Image Creation Date"	"Data de criação da Imagem "
"Image File"	"Arquivo de imagem"
"Image Files"	"Arquivos de Imagem"
"Image Grid"	"Grade de imagem"
"Image Import/Export."	"Importar/Exportar Imagem."
"Image Properties"	"Propriedades da Imagem"
"Image Resolution"	"Resolução da imagem"
"Image Rotation [Degree]"	"Rotação de Imagem [Grau]"
"Image Sharpening"	"Afinação de imagem"
"Image acquisition date (yyyy-mm-dd)"	"Data de aquisição da imagem (aaaa-mm-dd)"
"Image creation date (yyyy-mm-dd)"	"Data de criação da imagem (aaaa-mm-dd)"
"Image processing tools."	"Ferramentas de processamento de imagem."
"Image segmentation algorithms."	"Algoritmos de segmentação de imagem."
"Imagery"	"Imagens"
"Imagery|Classification"	"Imagens|Classificação"
"Imagery|Photogrammetry"	"Imagens|Fotogrametria"
"Imagery|Segmentation"	"Imagens|Segmentação"
"Imagery|Tools"	""
"Imagery|ViGrA"	"Imagens|ViGrA"
"Images"	"Imagens"
"Images|*.bmp;*.jpg;*.png;*.tif|HTML Files|*.htm|All Files|*.*"	"Imagens|*.bmp;*.jpg;*.png;*.tif|HTML Files|*.htm|Todos os arquivos | *.*"
"Imaginary"	"Imaginário"
"Import"	"Importar"
"Import Atlas Boundary File"	"Importar arquivo de Atlas Boundary"
"Import Binary Raw Data"	"Importar dados binários brutos"
"Import Building Sketches from CityGML"	"Importar esboços de construção de CityGML"
"Import DB Table from MySQL"	"Importar tabela do banco de dados MySQL"
"Import DXF Files"	"Importar arquivos DXF"
"Import ESRI Arc/Info Grid"	"Importar gradeESRI Arc/Info"
"Import ESRI E00 File"	"Importar arquivo ESRI E00"
"Import Erdas LAN/GIS"	"Importar Erdas LAN/GIS"
"Import Extents"	"Extensões de importação"
"Import Filter"	"Importar filtro"
"Import GPX"	"Importar GPX"
"Import GStat Shapes"	"Importar Shapes GSTAT "
"Import Grid from Table"	"Importar grade a partir de tabela"
"Import Grid from XYZ"	"Importar grade a partir de XYZ"
"Import Grids from KML"	"Importar grade a partir de KML"
"Import Image (bmp, jpg, png, tif, gif, pnm, xpm)"	"Importar imagem (bmp, jpg, png, tif, gif, pnm, xpm)"
"Import LAS Files"	"Importar arquivos LAS"
"Import MOLA Grid (MEGDR)"	"Importar grade MOLA (MEGDR)"
"Import NetCDF"	"Importar NetCDF"
"Import Point Cloud from Shape File"	"Importar nuvem de pontos a partir de arquivo shape"
"Import Point Cloud from Text File"	"Importar nuvem de pontos a partir de arquivo de texto"
"Import Raster"	"Importar raster"
"Import Raster from PostGIS"	"Importar Raster a partir de PostGIS"
"Import SRTM30 DEM"	"Importar MDE SRTM30"
"Import Scalable Vector Graphics (SVG) File"	"Importar arquivo Scalable Vector Graphics (SVG)"
"Import Shapes"	"Importar shapes"
"Import Shapes from PostGIS"	"Importar shapes a partir de PostGIS"
"Import Shapes from XYZ"	"Importar shapes a partir de XYZ"
"Import Simple Features from Well Known Text"	"Importar feições simples de texto conhecido"
"Import Single Raster Band from PostGIS"	"Importar banda individual do raster a partir de PostGIS"
"Import Stereo Lithography File (STL)"	"Importar arquivo de litografia estereofônico (STL)"
"Import Surfer Blanking Files"	"Importar arquivos de feixe de navegação suspensa"
"Import Surfer Grid"	"Importar grade de navegação"
"Import TMS Image"	""
"Import Table"	"Importar tabela"
"Import Table from SQL Query"	"Importar tabela a partir de SQL Query"
"Import Tables"	"Importar tabelas"
"Import Text Table"	"Importar tabela de texto"
"Import Text Table (Fixed Column Sizes)"	"Importar tabela de texto (coluna de tamanhos fixos)"
"Import Text Table with Numbers only"	"Importar apenas números de tabela de texto"
"Import Tick Points"	"Importar pontos de marcação"
"Import USGS SRTM Grid"	"Importar grade USGS SRTM"
"Import WASP terrain map file"	"Importar aqrquivo de mapa de terreno WASP"
"Import WRF Geogrid Binary Format"	"Importar WRF em formato de geogrid binário"
"Import a Map via Web Map Service (WMS)"	"Importar um mapa via Web Map Service (WMS)"
"Import and export filter for ESRI's E00 file exchange format."	"Importar e exportar filtro para o formato de troca de arquivos E00 da ESRI."
"Import from File"	"Importar por meio de arquivo"
"Import from Open Street Map"	"Importar a partir de Open Street Map"
"Import, Clip and Resample Grids"	"Importar, cortar e reamostrar grades"
"Import/Export"	"Importar/Exportar"
"Importing"	"Importação"
"Importing data ..."	"Importação de dados ..."
"In this section you can define the topology of the neural network."	"Nesta seção, você pode definir a topologia da rede neural."
"In/Out"	"Dentro/Fora"
"Include Center Cell"	"Incluir centro da célula"
"Include X Coordinate"	"Incluir coordenada X"
"Include Y Coordinate"	"Incluir coordenada Y"
"Include a category for cloud shadows"	"Incluir uma categoria para sombras de nuvens"
"Include diagonal neighbour relations"	"Incluir as relações de vizinhança diagonais"
"Increase Diagram Size"	"Aumentar tamanho do diagrama"
"Increase Exaggeration [F2]"	"Aumentar Exagero [F2]"
"Increase Eye Distance"	"Aumentar distância de visão"
"Increase Legend Size"	"Aumentar tamanho da legenda"
"Increase Perspectivic Distance [F6]"	"Aumentar distância de perspectiva [F6]"
"Increase Size Scaling Factor [F8]"	"Aumentar tamanho do fator de escala [F8]"
"Increase Size [F6]"	"Aumentar tamanho [F6]"
"Increase band width to get less seed points."	""
"Increase factor"	"Aumenta o fator"
"Increase factor n_plus. Must be > 1."	"Aumente fator n_plus. Deve ser> 1."
"Independent Variable (per Grid and Cell)"	"Variável independente (para grade e celula)"
"Independent Variable (per Grid)"	"Variável independente (para grade)"
"Index"	"Índice"
"Indicatrix"	"Indicatriz"
"Indices"	"Índices"
"Infiltration excess runoff [m/dt]"	"Excesso de infiltração de escoamento [m/dt]"
"Infiltration rate [m/dt]"	"Taxa de infiltração [m/dt]"
"Informe"	"Informe"
"Init Fast Representativeness"	"Iniciar representatividade rápida"
"Init Generalisation"	"Iniciar generalização"
"Initial Litter Storage [g/m\xb2]"	"Armazenamento inicial de lixo [g/m\xb2]"
"Initial Nitrogen Content [kg/ha]"	"Teor de nitrogênio inicial [kg/ha]"
"Initial Number of Clusters"	"Número inicial de clusters"
"Initial Number of Distance Classes"	"Número inicial de classes de distância"
"Initial Number of Fishes [%]"	"Número inicial de Peixes [%]"
"Initial Number of Sharks [%]"	"Número inicial de tubarões [%]"
"Initial State"	"Estado inicial"
"Initial Threshold for Slope"	"Limiar inicial para declive"
"Initial root zone storage deficit [m]"	"Zona inicial com déficit de armazenagem de raiz [m]"
"Initial subsurface flow per unit area [m/h]"	"Escoamento subsuperficial inicial por unidade de área [m/h]"
"Initial update value"	"Valor inicial de atualização "
"Initial value delta_0 of update-values delta_ij."	"Valor inicial Delta_0 de valores de atualização delta_ij."
"Initialisation"	"Inicialização"
"Initialization Value"	"Inicialização Valor"
"Initializing ..."	"A inicializar ..."
"Initializing Fields"	"Inicialização de Campos"
"Initializing direction matrix..."	"Inicializar matriz direção ..."
"Initiation Grid"	"Grade de inicialização"
"Initiation Threshold"	"Iniciação Threshold"
"Initiation Type"	"Tipo de Iniciação"
"Inlet Concentration"	"Inlet Concentração"
"Inner Buffer"	"Inner Tampão"
"Input"	"Entrada"
"Input Features"	"Características de entrada"
"Input File List"	"Input File List"
"Input File's NoData Value"	"NoData valor de entrada do Arquivo"
"Input Files"	"Arquivos de Entrada"
"Input Format"	"Formato de Entrada"
"Input Grid"	"Grade de entrada"
"Input Grid 1"	"Grade de entrada 1"
"Input Grid 2"	"Grade de entrada 2"
"Input Grids"	"Grades de entrada"
"Input Specification"	"Especificação de entrada"
"Input Type of Destinations"	"Tipo de destino de entrada"
"Input data for the trained network."	"Os dados de entrada para a rede treinada."
"Input data to train the network."	"Os dados de entrada para treinar a rede."
"Input file"	"Arquivo de entrada"
"Input file list could not be opened!"	"Lista de arquivo de entrada não pôde ser aberto!"
"Input for Mean over Catchment"	"Captação pela média sobre a entrada"
"Input for module calculations."	"De entrada para os cálculos do módulo."
"Input format"	"Formato de entrada"
"Input grid"	"Grade de entrada"
"Input grids to train the network."	"Grades de entrada para treinar a rede."
"Input point shapefile"	"Arquivo de shape de ponto de entrada"
"Input polygon shapefile"	"Arquivo de shape de polígono de entrada "
"Input shape is empty!"	"O shape de entrada está vazio!"
"Input table is empty!"	"A tabela de entrada está vazia!"
"Input table or shapefile"	"Tabela de entrada ou arquivo de shape"
"Insert"	"Inserir"
"Insert Additional Points"	"Inserir pontos adicionais"
"Insert Method"	"Método de Inserção"
"Insert Position"	"Posição de Inseção"
"Insert Record"	"Inserir registro"
"Insertion"	"Inserção"
"Insertion Distance"	"Distância de Inserção"
"Integer"	"Número inteiro"
"Integer (1 byte)"	"Inteiro (1 byte)"
"Integer (2 byte)"	"Inteiro (2 byte)"
"Integer (4 byte)"	"Inteiro (4 byte)"
"Intensidad"	"Intensidade"
"Intensidad (Kcal/m)"	"Intensidade (Kcal/m)"
"Intensity"	"Intensidade"
"Intensity (Kcal/m)"	"Intensidade (Kcal/m)"
"Interactive tool execution failed"	"A execução da ferramenta interativa falhou"
"Interactive tool execution has been started"	"A execução da ferramenta interativa foi iniciada"
